"SURVEY_ID","CUSTOMER_ID","PRODUCT_ID","SURVEY_DATE","SURVEY_CHANNEL","SURVEY_VERSION","COMPLETION_STATUS","CUSTOMER_AGE_RANGE","CUSTOMER_GENDER","CUSTOMER_LOCATION","CUSTOMER_SEGMENT","PRODUCT_NAME","PRODUCT_CATEGORY","PRODUCT_SUBCATEGORY","PRODUCT_PRICE","PURCHASE_DATE","OVERALL_SATISFACTION","PRODUCT_QUALITY_RATING","VALUE_FOR_MONEY_RATING","DELIVERY_RATING","CUSTOMER_SERVICE_RATING","EASE_OF_USE_RATING","NPS_SCORE","WOULD_RECOMMEND","WOULD_PURCHASE_AGAIN","MEETS_EXPECTATIONS","REVIEW_TEXT","POSITIVE_FEEDBACK","NEGATIVE_FEEDBACK","IMPROVEMENT_SUGGESTIONS","ADDITIONAL_COMMENTS","TIME_TO_COMPLETE_SECONDS","SURVEY_SOURCE"
"SUR0772","CUST0772","PROD022","2024-02-21 08:37:00","mobile","v2.1","partial","18-24","Non-binary","New York, NY","returning","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-02-17",3.0,4.0,3.0,2.0,"",3.0,8.0,False,"",True,"Decent for lounging but could be more durable.","","","","",87,"app_notification"
"SUR0773","CUST0773","PROD023","2024-07-02 16:19:00","email","v2.1","completed","45-54","Male","San Francisco, CA","vip","Intent Jogger","Men's Bottoms","Joggers",118.0,"2024-06-17",2.0,1.0,1.0,1.0,1.0,3.0,2.0,False,False,False,"Disappointed with rough texture. Expected more from Lululemon.","","Material feels cheap","More color options","",349,"email_campaign"
"SUR0774","CUST0774","PROD024","2024-06-19 19:20:00","sms","v2.1","completed","25-34","Non-binary","Milwaukee, WI","at_risk","Scuba Oversized Full-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-05-20",4.0,4.0,4.0,3.0,4.0,3.0,9.0,True,True,True,"Best outerwear ever! stays put during workouts and so comfortable.","Incredible fabric quality and fit","","More color options would be great","",318,"website_popup"
"SUR0775","CUST0775","PROD025","2024-07-18 10:52:00","sms","v2.1","completed","45-54","Non-binary","Memphis, TN","vip","Cates Tee","Women's Tops","Shirts",68.0,"2024-06-24",5.0,5.0,5.0,5.0,5.0,5.0,8.0,True,True,True,"Perfect for yoga! moisture-wicking technology and fits perfectly.","Perfect fit and feel","","","Love this brand",211,"website_popup"
"SUR0776","CUST0776","PROD026","2024-01-22 22:08:00","mobile","v2.1","abandoned","55-64","Non-binary","Albuquerque, NM","vip","ABC Classic-Fit 5 Pocket Pant 32""","Men's Bottoms","Pants",138.0,"2024-01-08","","","","","","","","","","","","","","","",10,"email_campaign"
"SUR0777","CUST0777","PROD027","2024-11-19 13:45:00","web","v2.1","partial","55-64","Male","El Paso, TX","new","License to Train Short 7""","Men's Bottoms","Shorts",78.0,"2024-11-12",2.0,3.0,"",2.0,"","","","","",False,"","","","","",88,"email_campaign"
"SUR0778","CUST0778","PROD028","2024-10-29 16:18:00","web","v2.1","partial","45-54","Female","Denver, CO","vip","Commission Short Sleeve Shirt","Men's Tops","Shirts",128.0,"2024-10-13",5.0,5.0,"",4.0,"","","",True,True,"","","","","","",115,"post_purchase"
"SUR0779","CUST0779","PROD029","2024-10-23 12:25:00","mobile","v2.1","partial","18-24","Non-binary","Charlotte, NC","new","ABC Jogger","Men's Bottoms","Joggers",128.0,"2024-10-10",1.0,1.0,"",2.0,"","",10.0,"","",False,"Overpriced for what you get. loses shape after washing.","","","","",66,"email_campaign"
"SUR0780","CUST0780","PROD030","2024-02-29 21:15:00","mobile","v2.1","completed","55-64","Non-binary","El Paso, TX","returning","City Excursion Short 11""","Men's Bottoms","Shorts",88.0,"2024-02-26",3.0,2.0,2.0,2.0,2.0,2.0,6.0,False,False,True,"Functional but packaging could improve.","","Poor value for money","Softer fabric blend","Disappointed with Lululemon",268,"app_notification"
"SUR0781","CUST0781","PROD031","2024-03-24 13:06:00","web","v2.1","completed","35-44","Male","Mesa, AZ","new","Free to Be Serene Bra","Women's Intimates","Sports Bras",52.0,"2024-02-25",5.0,4.0,3.0,5.0,4.0,4.0,10.0,True,True,True,"Love these! Great quality and breathable fabric.","Exceeded all expectations","","","",552,"post_purchase"
"SUR0782","CUST0782","PROD032","2024-12-08 17:17:00","mobile","v2.1","partial","18-24","Male","Philadelphia, PA","vip","Everywhere Belt Bag","Accessories","Bags",38.0,"2024-11-20",5.0,"","",4.0,"","",5.0,True,"",True,"Best accessorie ever! buttery soft fabric and so comfortable.","","","","",79,"email_campaign"
"SUR0783","CUST0783","PROD033","2024-08-09 09:51:00","sms","v2.1","abandoned","45-54","Female","Austin, TX","returning","Metal Vent Tech Short Sleeve","Men's Tops","Shirts",78.0,"2024-07-16","","","","","","","","","","","","","","","",52,"post_purchase"
"SUR0784","CUST0784","PROD034","2024-09-10 16:49:00","mobile","v2.1","completed","45-54","Male","Miami, FL","vip","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-08-26",2.0,3.0,1.0,1.0,3.0,2.0,4.0,False,False,False,"Not impressed. rides up constantly and not worth the price.","","Doesn't meet expectations","Improve fabric quality","Expected better quality",593,"post_purchase"
"SUR0785","CUST0785","PROD035","2024-10-14 20:07:00","web","v2.1","abandoned","25-34","Male","Albuquerque, NM","vip","Scuba Oversized Full-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-09-18","","","","","","","","","","","","","","","",30,"post_purchase"
"SUR0786","CUST0786","PROD036","2024-05-05 12:34:00","web","v2.1","partial","45-54","Male","Chicago, IL","new","Reversible Mat 5mm","Accessories","Yoga Equipment",88.0,"2024-04-12",3.0,2.0,2.0,"","","",7.0,False,False,True,"","","","","",41,"email_campaign"
"SUR0787","CUST0787","PROD037","2024-03-11 22:33:00","web","v2.1","partial","55-64","Female","Nashville, TN","new","Scuba Oversized Half-Zip Hoodie","Women's Outerwear","Hoodies",118.0,"2024-02-29",5.0,4.0,3.0,5.0,"",5.0,"","",True,"","","","","","",99,"website_popup"
"SUR0788","CUST0788","PROD038","2024-06-01 22:35:00","email","v2.1","partial","35-44","Female","Memphis, TN","new","Down For It All Jacket","Women's Outerwear","Jackets",298.0,"2024-05-10",3.0,"",1.0,"","","",7.0,False,"",True,"Good basic outerwear but straps could be wider.","","","","",61,"post_purchase"
"SUR0789","CUST0789","PROD039","2024-02-11 13:10:00","sms","v2.1","completed","55-64","Non-binary","San Antonio, TX","new","Soft Ambitions High-Rise Short 3""","Women's Bottoms","Shorts",68.0,"2024-02-05",4.0,5.0,4.0,3.0,4.0,3.0,10.0,True,True,True,"These exceeded my expectations! smooth texture and great value.","Excellent construction and durability","","Consider adding pockets","",120,"email_campaign"
"SUR0790","CUST0790","PROD040","2024-08-08 11:39:00","email","v2.1","completed","45-54","Female","Fresno, CA","vip","Down For It All Jacket","Women's Outerwear","Jackets",298.0,"2024-07-20",4.0,5.0,3.0,4.0,3.0,5.0,6.0,True,True,True,"These are perfect! moisture-wicking technology and great for errands.","Exceeded all expectations","","More color options would be great","",475,"app_notification"
"SUR0791","CUST0791","PROD041","2024-10-29 11:47:00","mobile","v2.1","completed","25-34","Non-binary","Jacksonville, FL","new","ABC Jogger","Men's Bottoms","Joggers",128.0,"2024-10-21",5.0,5.0,3.0,5.0,4.0,5.0,10.0,True,True,True,"Obsessed with these! moisture-wicking technology and I live in them.","Amazing comfort and style","","","",275,"post_purchase"
"SUR0792","CUST0792","PROD042","2024-02-26 21:44:00","sms","v2.1","completed","45-54","Female","El Paso, TX","returning","Align High-Rise Pant 25""","Women's Bottoms","Leggings",128.0,"2024-02-02",4.0,3.0,3.0,4.0,4.0,4.0,10.0,True,True,True,"Incredible quality! comfortable all day and worth every penny.","Excellent construction and durability","","Extended length options","Perfect for my lifestyle",421,"email_campaign"
"SUR0793","CUST0793","PROD043","2024-04-06 21:42:00","sms","v2.1","completed","25-34","Male","Albuquerque, NM","vip","Down For It All Jacket","Women's Outerwear","Jackets",298.0,"2024-04-05",4.0,3.0,2.0,3.0,5.0,4.0,10.0,True,True,True,"Obsessed with these! durable construction and I live in them.","Amazing comfort and style","","Maybe a softer fabric version","Love this brand",241,"website_popup"
"SUR0794","CUST0794","PROD044","2024-08-06 20:00:00","email","v2.1","partial","55-64","Female","Atlanta, GA","at_risk","Power Pivot Tank","Women's Tops","Tank Tops",68.0,"2024-07-22",3.0,"","","","",3.0,2.0,False,False,True,"Nice top but packaging could improve.","","","","",44,"email_campaign"
"SUR0795","CUST0795","PROD045","2024-05-17 19:23:00","email","v2.1","abandoned","35-44","Non-binary","San Antonio, TX","vip","Drysense Short Sleeve","Men's Tops","Shirts",68.0,"2024-05-16","","","","","","","","","","","","","","","",16,"app_notification"
"SUR0796","CUST0796","PROD046","2024-05-03 22:18:00","sms","v2.1","abandoned","25-34","Non-binary","Sacramento, CA","returning","ABC Jogger","Men's Bottoms","Joggers",128.0,"2024-04-28","","","","","","","","","","","","","","","",30,"post_purchase"
"SUR0797","CUST0797","PROD047","2024-12-19 20:35:00","mobile","v2.1","completed","55-64","Male","New York, NY","at_risk","Swiftly Tech Long Sleeve 2.0","Women's Tops","Shirts",88.0,"2024-11-25",3.0,3.0,2.0,4.0,3.0,4.0,5.0,False,False,True,"Comfortable fabric but packaging could improve.","","Quality control issues","Improve fabric quality","",260,"post_purchase"
"SUR0798","CUST0798","PROD048","2024-05-05 13:02:00","email","v2.1","partial","35-44","Male","Tampa, FL","returning","License to Train Short 7""","Men's Bottoms","Shorts",78.0,"2024-04-21",5.0,4.0,3.0,4.0,"",5.0,"","",True,"","Perfect for errands! great stretch and fits perfectly.","","","","",57,"email_campaign"
"SUR0799","CUST0799","PROD049","2024-07-08 09:02:00","email","v2.1","abandoned","18-24","Non-binary","Oklahoma City, OK","new","ABC Jogger","Men's Bottoms","Joggers",128.0,"2024-06-09","","","","","","","","","","","","","","","",31,"app_notification"
"SUR0800","CUST0800","PROD050","2024-05-01 17:07:00","web","v2.1","partial","35-44","Non-binary","Mesa, AZ","returning","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-04-13",2.0,"","","","",1.0,"","",False,False,"Not what I expected. fabric feels cheap and uncomfortable.","","","","",74,"website_popup"
"SUR0801","CUST0801","PROD001","2024-07-01 20:28:00","web","v2.1","abandoned","25-34","Female","Arlington, TX","new","Fundamental T-Shirt","Men's Tops","Shirts",58.0,"2024-06-24","","","","","","","","","","","","","","","",20,"website_popup"
"SUR0802","CUST0802","PROD002","2024-04-29 19:02:00","mobile","v2.1","partial","25-34","Female","Columbus, OH","returning","Energy Bra High Neck","Women's Intimates","Sports Bras",58.0,"2024-04-27",4.0,3.0,4.0,"","",5.0,"","","",True,"Amazing fit! durable construction and I've already ordered more.","Outstanding quality as always","","","",34,"app_notification"
"SUR0803","CUST0803","PROD003","2024-09-29 10:43:00","mobile","v2.1","completed","18-24","Female","Tampa, FL","returning","Swiftly Tech Long Sleeve 2.0","Women's Tops","Shirts",88.0,"2024-09-15",2.0,1.0,2.0,1.0,2.0,3.0,6.0,False,False,False,"Poor fit. uncomfortable seams and not flattering.","","Quality control issues","More size options","Poor value",280,"email_campaign"
"SUR0804","CUST0804","PROD004","2024-08-17 14:11:00","mobile","v2.1","abandoned","45-54","Male","Boston, MA","vip","Perfectly Oversized Crew","Women's Outerwear","Sweatshirts",118.0,"2024-08-10","","","","","","","","","","","","","","","",34,"post_purchase"
"SUR0805","CUST0805","PROD005","2024-10-01 15:59:00","web","v2.1","completed","55-64","Female","Oakland, CA","returning","Invigorate High-Rise Tight 25""","Women's Bottoms","Leggings",118.0,"2024-09-13",4.0,5.0,4.0,5.0,5.0,3.0,6.0,True,True,True,"Perfect for casual outings! breathable fabric and fits perfectly.","Excellent construction and durability","","Additional size options","Will definitely buy more colors",580,"post_purchase"
"SUR0806","CUST0806","PROD006","2024-11-06 16:56:00","email","v2.1","abandoned","25-34","Non-binary","Sacramento, CA","new","Fast and Free High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-10-28","","","","","","","","","","","","","","","",45,"post_purchase"
"SUR0807","CUST0807","PROD007","2024-03-10 21:11:00","mobile","v2.1","abandoned","45-54","Male","Columbus, OH","returning","Wunder Train High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-02-22","","","","","","","","","","","","","","","",38,"post_purchase"
"SUR0808","CUST0808","PROD008","2024-02-06 14:46:00","sms","v2.1","completed","55-64","Female","Arlington, TX","vip","Soft Ambitions Crop Crew","Women's Outerwear","Sweatshirts",98.0,"2024-01-09",3.0,2.0,1.0,2.0,4.0,4.0,4.0,False,False,True,"They're comfortable but sizing runs a bit small.","","Quality control issues","More color options","",143,"website_popup"
"SUR0809","CUST0809","PROD009","2024-02-12 19:12:00","web","v2.1","abandoned","18-24","Male","Mesa, AZ","vip","Power Pivot Tank","Women's Tops","Tank Tops",68.0,"2024-01-19","","","","","","","","","","","","","","","",32,"post_purchase"
"SUR0810","CUST0810","PROD010","2024-06-09 14:43:00","email","v2.1","completed","55-64","Non-binary","Denver, CO","vip","Align Ribbed High-Rise Pant 25""","Women's Bottoms","Leggings",138.0,"2024-05-22",5.0,5.0,5.0,5.0,5.0,5.0,9.0,True,True,True,"Love the perfect length! Perfect for hiking.","Amazing comfort and style","","","Love this brand",573,"post_purchase"
"SUR0811","CUST0811","PROD011","2024-11-14 20:02:00","sms","v2.1","completed","45-54","Male","Chicago, IL","at_risk","Pace Breaker Lined Short 5""","Men's Bottoms","Shorts",68.0,"2024-10-25",1.0,2.0,1.0,1.0,1.0,1.0,2.0,False,False,False,"Quality issues. poor construction and poor construction.","","Poor value for money","Better construction","Disappointed with Lululemon",185,"post_purchase"
"SUR0812","CUST0812","PROD012","2024-04-30 14:09:00","email","v2.1","abandoned","35-44","Non-binary","Charlotte, NC","vip","City Adventurer Backpack 17L","Accessories","Bags",148.0,"2024-04-18","","","","","","","","","","","","","","","",20,"post_purchase"
"SUR0813","CUST0813","PROD013","2024-10-22 14:46:00","web","v2.1","partial","55-64","Non-binary","Chicago, IL","at_risk","Wunder Train High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-10-14",4.0,"",4.0,3.0,"","","","","",True,"Incredible quality! smooth texture and worth every penny.","Amazing comfort and style","","","",80,"email_campaign"
"SUR0814","CUST0814","PROD014","2024-05-09 21:33:00","email","v2.1","abandoned","55-64","Non-binary","Arlington, TX","new","Align Ribbed High-Rise Pant 25""","Women's Bottoms","Leggings",138.0,"2024-04-11","","","","","","","","","","","","","","","",45,"website_popup"
"SUR0815","CUST0815","PROD015","2024-08-30 15:56:00","web","v2.1","partial","55-64","Female","Portland, OR","returning","ABC Classic-Fit 5 Pocket Pant 32""","Men's Bottoms","Pants",138.0,"2024-08-22",2.0,3.0,2.0,1.0,"","","","",False,False,"Poor quality. rides up constantly and doesn't fit well.","","","","",97,"website_popup"
"SUR0816","CUST0816","PROD016","2024-08-08 11:06:00","sms","v2.1","partial","35-44","Female","Baltimore, MD","new","Pace Breaker Short 7""","Men's Bottoms","Shorts",68.0,"2024-08-02",3.0,"","","","",3.0,"","",False,True,"They're comfortable but packaging could improve.","","","","",78,"app_notification"
"SUR0817","CUST0817","PROD017","2024-06-06 14:50:00","mobile","v2.1","abandoned","35-44","Non-binary","Kansas City, MO","new","Commission Pant Classic 32""","Men's Bottoms","Pants",138.0,"2024-05-25","","","","","","","","","","","","","","","",54,"post_purchase"
"SUR0818","CUST0818","PROD018","2024-09-13 16:11:00","web","v2.1","abandoned","35-44","Non-binary","Dallas, TX","at_risk","Commission Pant Classic 32""","Men's Bottoms","Pants",138.0,"2024-09-11","","","","","","","","","","","","","","","",50,"website_popup"
"SUR0819","CUST0819","PROD019","2024-01-30 21:18:00","mobile","v2.1","abandoned","25-34","Female","Columbus, OH","vip","ABC Classic-Fit 5 Pocket Pant 32""","Men's Bottoms","Pants",138.0,"2024-01-11","","","","","","","","","","","","","","","",55,"website_popup"
"SUR0820","CUST0820","PROD020","2024-03-03 14:46:00","sms","v2.1","abandoned","25-34","Female","Philadelphia, PA","new","Align Wide Leg Crop 23""","Women's Bottoms","Pants",118.0,"2024-02-08","","","","","","","","","","","","","","","",17,"app_notification"
"SUR0821","CUST0821","PROD021","2024-10-05 08:38:00","sms","v2.1","completed","25-34","Non-binary","Philadelphia, PA","returning","Groove Super-High-Rise Flared Pant","Women's Bottoms","Pants",128.0,"2024-09-22",4.0,3.0,2.0,4.0,3.0,5.0,6.0,True,True,True,"These exceeded my expectations! smooth texture and great value.","Exceeded all expectations","","Maybe a softer fabric version","",157,"email_campaign"
"SUR0822","CUST0822","PROD022","2024-08-24 16:54:00","web","v2.1","completed","55-64","Non-binary","Fresno, CA","new","Swiftly Tech Long Sleeve 2.0","Women's Tops","Shirts",88.0,"2024-07-28",1.0,1.0,1.0,1.0,1.0,1.0,0.0,False,False,False,"Poor quality. inconsistent sizing and doesn't fit well.","","Overpriced for the quality","Better value for money","",401,"email_campaign"
"SUR0823","CUST0823","PROD023","2024-08-29 18:44:00","sms","v2.1","completed","35-44","Non-binary","Denver, CO","new","Cates Tee","Women's Tops","Shirts",68.0,"2024-08-16",3.0,3.0,1.0,2.0,2.0,3.0,8.0,False,False,True,"Good quality but straps could be wider.","","Poor value for money","Improve fabric quality","",291,"email_campaign"
"SUR0824","CUST0824","PROD024","2024-04-28 14:33:00","sms","v2.1","completed","35-44","Female","Atlanta, GA","returning","Power Pivot Tank","Women's Tops","Tank Tops",68.0,"2024-04-01",4.0,3.0,4.0,5.0,5.0,3.0,6.0,True,True,True,"Amazing fit! moisture-wicking technology and I've already ordered more.","Outstanding quality as always","","Maybe a softer fabric version","",154,"email_campaign"
"SUR0825","CUST0825","PROD025","2024-05-10 22:02:00","web","v2.1","partial","35-44","Female","Fresno, CA","at_risk","City Excursion Hoodie","Men's Outerwear","Hoodies",148.0,"2024-04-15",5.0,5.0,5.0,5.0,"",5.0,0.0,"","","","Best outerwear ever! durable construction and so comfortable.","","","","",107,"post_purchase"
"SUR0826","CUST0826","PROD026","2024-02-15 21:55:00","web","v2.1","partial","18-24","Male","San Jose, CA","at_risk","Free to Be Serene Bra","Women's Intimates","Sports Bras",52.0,"2024-02-11",5.0,"",4.0,5.0,"","",9.0,True,"",True,"Perfect for travel! amazing quality and fits perfectly.","Great design and functionality","","","",67,"email_campaign"
"SUR0827","CUST0827","PROD027","2024-01-21 09:15:00","mobile","v2.1","partial","55-64","Female","Fresno, CA","at_risk","Pace Breaker Short 7""","Men's Bottoms","Shorts",68.0,"2024-01-13",4.0,5.0,"",4.0,"",3.0,"","",True,True,"These are amazing! So comfortable and perfect for errands.","","","","",94,"website_popup"
"SUR0828","CUST0828","PROD028","2024-07-07 17:37:00","web","v2.1","abandoned","18-24","Male","Denver, CO","returning","Engineered Warmth Half Zip","Men's Outerwear","Pullovers",128.0,"2024-06-28","","","","","","","","","","","","","","","",20,"app_notification"
"SUR0829","CUST0829","PROD029","2024-07-25 20:38:00","sms","v2.1","abandoned","55-64","Non-binary","Raleigh, NC","at_risk","Engineered Warmth Half Zip","Men's Outerwear","Pullovers",128.0,"2024-06-28","","","","","","","","","","","","","","","",48,"website_popup"
"SUR0830","CUST0830","PROD030","2024-11-03 19:46:00","mobile","v2.1","abandoned","45-54","Female","Fresno, CA","vip","At Ease Hoodie","Men's Outerwear","Hoodies",128.0,"2024-10-15","","","","","","","","","","","","","","","",46,"website_popup"
"SUR0831","CUST0831","PROD031","2024-05-07 10:21:00","mobile","v2.1","completed","18-24","Male","Los Angeles, CA","vip","Drysense Tank","Men's Tops","Tank Tops",58.0,"2024-05-03",2.0,1.0,1.0,1.0,2.0,2.0,6.0,False,False,False,"Not impressed. see-through fabric and not worth the price.","","Overpriced for the quality","Better construction","",467,"email_campaign"
"SUR0832","CUST0832","PROD032","2024-11-23 09:29:00","mobile","v2.1","abandoned","45-54","Female","Miami, FL","at_risk","Free to Be Serene Bra","Women's Intimates","Sports Bras",52.0,"2024-11-13","","","","","","","","","","","","","","","",56,"email_campaign"
"SUR0833","CUST0833","PROD033","2024-04-26 16:38:00","mobile","v2.1","abandoned","35-44","Non-binary","Virginia Beach, VA","vip","Align Wide Leg Crop 23""","Women's Bottoms","Pants",118.0,"2024-04-04","","","","","","","","","","","","","","","",58,"email_campaign"
"SUR0834","CUST0834","PROD034","2024-01-09 21:52:00","mobile","v2.1","abandoned","18-24","Male","Oklahoma City, OK","new","Intent Jogger","Men's Bottoms","Joggers",118.0,"2023-12-29","","","","","","","","","","","","","","","",60,"app_notification"
"SUR0835","CUST0835","PROD035","2024-03-16 14:37:00","sms","v2.1","abandoned","35-44","Non-binary","Omaha, NE","returning","Free to Be Serene Bra","Women's Intimates","Sports Bras",52.0,"2024-03-13","","","","","","","","","","","","","","","",34,"website_popup"
"SUR0836","CUST0836","PROD036","2024-10-20 14:22:00","sms","v2.1","completed","18-24","Female","New York, NY","at_risk","Swiftly Tech Long Sleeve 2.0","Women's Tops","Shirts",88.0,"2024-09-25",2.0,3.0,1.0,3.0,2.0,1.0,4.0,False,False,False,"Not what I expected. see-through fabric and uncomfortable.","","Material feels cheap","Better value for money","",378,"email_campaign"
"SUR0837","CUST0837","PROD037","2024-09-17 12:40:00","web","v2.1","completed","18-24","Female","Milwaukee, WI","returning","Wunder Train High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-08-28",3.0,3.0,1.0,2.0,2.0,3.0,8.0,False,False,True,"Good quality but sizing runs a bit small.","","Sizing is inconsistent","Improve durability","",86,"app_notification"
"SUR0838","CUST0838","PROD038","2024-01-25 09:24:00","web","v2.1","partial","18-24","Non-binary","Miami, FL","vip","Drysense Short Sleeve","Men's Tops","Shirts",68.0,"2023-12-28",4.0,4.0,"","","","","","","",True,"Obsessed with these! versatile style and I live in them.","Incredible fabric quality and fit","","","",93,"post_purchase"
"SUR0839","CUST0839","PROD039","2024-08-13 15:38:00","mobile","v2.1","abandoned","45-54","Female","Houston, TX","at_risk","Intent Jogger","Men's Bottoms","Joggers",118.0,"2024-07-19","","","","","","","","","","","","","","","",52,"app_notification"
"SUR0840","CUST0840","PROD040","2024-03-07 17:08:00","sms","v2.1","partial","18-24","Non-binary","Philadelphia, PA","at_risk","Surge Hybrid Short 7""","Men's Bottoms","Shorts",78.0,"2024-03-01",4.0,"",3.0,5.0,"","",3.0,True,True,True,"Best bottom ever! supportive design and so comfortable.","","","","",55,"post_purchase"
"SUR0841","CUST0841","PROD041","2024-06-25 22:25:00","web","v2.1","completed","45-54","Non-binary","Philadelphia, PA","at_risk","Unlimit High-Rise Tight 25""","Women's Bottoms","Leggings",98.0,"2024-06-03",2.0,3.0,1.0,1.0,2.0,1.0,3.0,False,False,False,"Overpriced for what you get. inconsistent sizing.","","Quality control issues","More color options","",413,"email_campaign"
"SUR0842","CUST0842","PROD042","2024-07-11 09:12:00","email","v2.1","partial","45-54","Female","Virginia Beach, VA","vip","Softstreme High-Rise Pant","Women's Bottoms","Pants",128.0,"2024-06-17",5.0,"",3.0,"","",4.0,"",True,True,"","Incredible quality! lightweight feel and worth every penny.","Exceeded all expectations","","","",98,"post_purchase"
"SUR0843","CUST0843","PROD043","2024-02-25 22:09:00","mobile","v2.1","completed","45-54","Non-binary","Tucson, AZ","returning","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-01-29",2.0,1.0,1.0,3.0,3.0,1.0,2.0,False,False,False,"Overpriced for what you get. doesn't breathe well.","","Uncomfortable fabric","More color options","",408,"post_purchase"
"SUR0844","CUST0844","PROD044","2024-09-08 20:46:00","mobile","v2.1","abandoned","55-64","Male","Charlotte, NC","at_risk","At Ease Hoodie","Men's Outerwear","Hoodies",128.0,"2024-08-10","","","","","","","","","","","","","","","",42,"email_campaign"
"SUR0845","CUST0845","PROD045","2024-03-31 16:43:00","sms","v2.1","abandoned","45-54","Female","El Paso, TX","returning","Pace Breaker Lined Short 5""","Men's Bottoms","Shorts",68.0,"2024-03-15","","","","","","","","","","","","","","","",47,"post_purchase"
"SUR0846","CUST0846","PROD046","2024-10-05 19:40:00","sms","v2.1","abandoned","45-54","Non-binary","San Diego, CA","at_risk","All Yours Tee","Women's Tops","Shirts",68.0,"2024-09-22","","","","","","","","","","","","","","","",41,"post_purchase"
"SUR0847","CUST0847","PROD047","2024-04-30 22:25:00","sms","v2.1","abandoned","25-34","Female","Nashville, TN","new","Drysense Short Sleeve","Men's Tops","Shirts",68.0,"2024-04-27","","","","","","","","","","","","","","","",20,"email_campaign"
"SUR0848","CUST0848","PROD048","2024-04-02 11:40:00","sms","v2.1","abandoned","35-44","Non-binary","Austin, TX","new","Surge Hybrid Short 7""","Men's Bottoms","Shorts",78.0,"2024-04-01","","","","","","","","","","","","","","","",44,"website_popup"
"SUR0849","CUST0849","PROD049","2024-08-17 22:06:00","web","v2.1","abandoned","35-44","Male","Kansas City, MO","returning","At Ease Hoodie","Men's Outerwear","Hoodies",128.0,"2024-08-14","","","","","","","","","","","","","","","",18,"email_campaign"
"SUR0850","CUST0850","PROD050","2024-06-16 17:25:00","mobile","v2.1","partial","55-64","Female","Sacramento, CA","vip","Ebb to Street Tank","Women's Tops","Tank Tops",58.0,"2024-05-21",4.0,3.0,2.0,"","","","","",True,"","These exceeded my expectations! supportive design and great value.","","","","",94,"website_popup"
"SUR0851","CUST0851","PROD001","2024-05-29 18:08:00","web","v2.1","partial","55-64","Male","Arlington, TX","new","Pace Breaker Short 7""","Men's Bottoms","Shorts",68.0,"2024-05-14",4.0,3.0,"",4.0,"","",8.0,True,True,True,"Perfect for travel! buttery soft fabric and fits perfectly.","","","","",87,"website_popup"
"SUR0852","CUST0852","PROD002","2024-05-20 14:49:00","sms","v2.1","abandoned","55-64","Female","Tulsa, OK","at_risk","Fast and Free High-Rise Tight 25""","Women's Bottoms","Leggings",128.0,"2024-05-07","","","","","","","","","","","","","","","",49,"app_notification"
"SUR0853","CUST0853","PROD003","2024-10-21 22:27:00","email","v2.1","abandoned","45-54","Non-binary","San Jose, CA","returning","Metal Vent Tech Short Sleeve","Men's Tops","Shirts",78.0,"2024-10-05","","","","","","","","","","","","","","","",12,"email_campaign"
"SUR0854","CUST0854","PROD004","2024-11-25 16:20:00","mobile","v2.1","partial","55-64","Female","Memphis, TN","returning","At Ease Hoodie","Men's Outerwear","Hoodies",128.0,"2024-11-02",3.0,3.0,"",4.0,"","","",False,False,True,"Decent for casual outings but could be more durable.","","","","",77,"post_purchase"
"SUR0855","CUST0855","PROD005","2024-05-17 12:11:00","mobile","v2.1","completed","45-54","Male","Atlanta, GA","at_risk","Drysense Short Sleeve","Men's Tops","Shirts",68.0,"2024-04-20",5.0,5.0,3.0,5.0,4.0,5.0,8.0,True,True,True,"Love the supportive design! Perfect for travel.","Great design and functionality","","","",287,"website_popup"
"SUR0856","CUST0856","PROD006","2024-04-09 16:57:00","email","v2.1","completed","18-24","Male","Memphis, TN","returning","Drysense Tank","Men's Tops","Tank Tops",58.0,"2024-04-03",4.0,4.0,4.0,4.0,3.0,4.0,9.0,True,True,True,"These exceeded my expectations! perfect fit and great value.","Perfect fit and feel","","More seasonal colors","Exceeded my expectations",411,"website_popup"
"SUR0857","CUST0857","PROD007","2024-09-28 17:50:00","sms","v2.1","partial","35-44","Female","Charlotte, NC","new","At Ease Hoodie","Men's Outerwear","Hoodies",128.0,"2024-09-27",5.0,5.0,"","","","",5.0,"","",True,"Obsessed with these! moisture-wicking technology and I live in them.","","","","",45,"website_popup"
